n,k,t,l,r,p,rep,norm,active_count,timestamp,worker
10,5,10.0,2,100000,2,1,1.0018001073035186e-10,11,2025-10-06T15:24:46,1
10,5,10.0,2,100000,2,1,1.5458544136578754e-10,7,2025-10-06T15:24:46,7
10,5,10.0,2,100000,2,1,2.432983334254652e-10,14,2025-10-06T15:24:46,10
10,5,10.0,2,100000,2,2,2.143346900417299e-10,10,2025-10-06T15:24:46,8
10,5,10.0,2,100000,2,1,2.263915683843495e-10,11,2025-10-06T15:24:46,4
10,5,10.0,2,100000,2,1,3.46174534334438e-10,8,2025-10-06T15:24:46,2
10,5,10.0,2,100000,2,1,1.6847254923412753e-10,8,2025-10-06T15:24:46,5
10,5,10.0,2,100000,2,1,4.193901352879363e-10,7,2025-10-06T15:24:46,0
10,5,10.0,2,100000,2,1,7.111472309002014e-10,10,2025-10-06T15:24:46,9
10,5,10.0,2,100000,2,2,3.352252090016851e-10,12,2025-10-06T15:24:46,3
10,5,10.0,2,100000,2,2,3.4464821588457527e-10,8,2025-10-06T15:24:46,1
10,5,10.0,2,100000,2,2,2.2096565806741463e-10,8,2025-10-06T15:24:46,10
10,5,10.0,2,100000,2,2,3.3394365630230373e-10,7,2025-10-06T15:24:46,4
10,5,10.0,2,100000,2,2,2.43736176977291e-10,8,2025-10-06T15:24:46,0
10,5,10.0,2,100000,2,2,2.842645710307709e-10,12,2025-10-06T15:24:46,7
10,5,10.0,2,100000,2,2,1.6698873833785946e-10,9,2025-10-06T15:24:46,5
10,5,10.0,2,100000,2,2,3.6211970899052143e-10,11,2025-10-06T15:24:46,2
10,5,10.0,2,100000,2,2,1.6263153136879832e-10,18,2025-10-06T15:24:46,6
10,5,10.0,2,100000,2,3,3.539578780677768e-10,15,2025-10-06T15:24:46,8
10,5,10.0,2,100000,2,3,1.9600579662746251e-10,9,2025-10-06T15:24:46,10
10,5,10.0,2,100000,2,3,1.4776688606219178e-10,9,2025-10-06T15:24:46,1
10,5,10.0,2,100000,2,3,2.2771750279429469e-10,6,2025-10-06T15:24:46,5
10,5,10.0,2,100000,2,2,2.224979068838747e-10,14,2025-10-06T15:24:46,9
10,5,10.0,2,100000,2,3,2.312716864492276e-10,14,2025-10-06T15:24:46,3
10,5,10.0,2,100000,2,3,3.352161779326311e-10,11,2025-10-06T15:24:46,0
10,5,10.0,2,100000,2,3,2.747726306556732e-10,10,2025-10-06T15:24:46,4
10,5,10.0,2,100000,2,4,1.5359433738929495e-10,5,2025-10-06T15:24:46,10
10,5,10.0,2,100000,2,3,1.4717263351553278e-10,9,2025-10-06T15:24:46,6
10,5,10.0,2,100000,2,3,3.5097566962492085e-10,11,2025-10-06T15:24:46,2
10,5,10.0,2,100000,2,4,3.0379176930766525e-10,10,2025-10-06T15:24:46,8
10,5,10.0,2,100000,2,3,2.54735576950586e-10,13,2025-10-06T15:24:46,7
10,5,10.0,2,100000,2,3,2.9085214300399496e-10,9,2025-10-06T15:24:46,9
10,5,10.0,2,100000,2,4,2.0656272743299815e-10,6,2025-10-06T15:24:46,0
10,5,10.0,2,100000,2,4,1.788509853699271e-10,10,2025-10-06T15:24:46,3
10,5,10.0,2,100000,2,4,1.0587331165714368e-10,10,2025-10-06T15:24:46,1
10,5,10.0,2,100000,2,4,6.032214823284214e-10,13,2025-10-06T15:24:47,5
10,5,10.0,2,100000,2,4,3.232925942184412e-10,6,2025-10-06T15:24:47,7
10,5,10.0,2,100000,2,5,6.687916917705549e-10,12,2025-10-06T15:24:47,10
10,5,10.0,2,100000,2,4,4.1089824146552687e-10,14,2025-10-06T15:24:47,2
10,5,10.0,2,100000,2,4,4.825248075717054e-10,13,2025-10-06T15:24:47,6
10,5,10.0,2,100000,2,5,2.4362888410768094e-10,9,2025-10-06T15:24:47,0
10,5,10.0,2,100000,2,4,3.3412472159168706e-10,14,2025-10-06T15:24:47,4
10,5,10.0,2,100000,2,5,1.9486351633090373e-10,8,2025-10-06T15:24:47,3
10,5,10.0,2,100000,2,5,2.39898025898124e-10,10,2025-10-06T15:24:47,1
10,5,10.0,2,100000,2,4,1.104896550864209e-10,13,2025-10-06T15:24:47,9
10,5,10.0,2,100000,2,5,3.651489983451376e-10,11,2025-10-06T15:24:47,5
10,5,10.0,2,100000,2,6,1.7652774198617656e-10,5,2025-10-06T15:24:47,0
10,5,10.0,2,100000,2,5,3.189140618664911e-10,17,2025-10-06T15:24:47,8
10,5,10.0,2,100000,2,6,2.428615987704615e-10,10,2025-10-06T15:24:47,10
10,5,10.0,2,100000,2,5,2.2502113158768456e-10,9,2025-10-06T15:24:47,2
10,5,10.0,2,100000,2,5,2.4574216143913206e-10,13,2025-10-06T15:24:47,7
10,5,10.0,2,100000,2,5,3.1141327772183783e-10,9,2025-10-06T15:24:47,4
10,5,10.0,2,100000,2,6,7.31289730089341e-10,10,2025-10-06T15:24:47,3
10,5,10.0,2,100000,2,6,1.9739936210147205e-10,6,2025-10-06T15:24:47,5
10,5,10.0,2,100000,2,5,2.378579358883538e-10,13,2025-10-06T15:24:47,6
10,5,10.0,2,100000,2,5,1.5351589427815344e-10,11,2025-10-06T15:24:47,9
10,5,10.0,2,100000,2,7,4.816309661287165e-10,10,2025-10-06T15:24:47,0
10,5,10.0,2,100000,2,6,3.713903658415253e-10,6,2025-10-06T15:24:47,2
10,5,10.0,2,100000,2,7,2.6405221889842336e-10,9,2025-10-06T15:24:47,10
10,5,10.0,2,100000,2,6,2.0796326147669787e-10,12,2025-10-06T15:24:47,1
10,5,10.0,2,100000,2,6,2.6436424671771865e-10,7,2025-10-06T15:24:47,7
10,5,10.0,2,100000,2,6,2.4286841280394857e-10,11,2025-10-06T15:24:47,8
10,5,10.0,2,100000,2,6,3.07121931374797e-10,8,2025-10-06T15:24:47,4
10,5,10.0,2,100000,2,6,1.593976300717614e-10,8,2025-10-06T15:24:47,6
10,5,10.0,2,100000,2,7,2.545348575436301e-10,4,2025-10-06T15:24:47,4
10,5,10.0,2,100000,2,7,2.271144613312463e-10,11,2025-10-06T15:24:47,5
10,5,10.0,2,100000,2,7,2.236588055373254e-10,9,2025-10-06T15:24:47,2
10,5,10.0,2,100000,2,8,3.242599977501116e-10,10,2025-10-06T15:24:47,0
10,5,10.0,2,100000,2,7,1.1027765163204506e-10,7,2025-10-06T15:24:47,7
10,5,10.0,2,100000,2,6,4.906526158983845e-10,11,2025-10-06T15:24:47,9
